CFW_ID,ORG_ID,PG_ATTRIBUTE_LIB_ID,ATTRIBUTE_VALUE,ATTRIBUTE_ORDER,START_DATE,END_DATE,BLANK
3ID-CFW,103-MIBN,ClusterPG|ClusterIdentifier,103-MIBN,0,1-Jan-00,, 
3ID-CFW,203-FSB,TypeIdentificationPG|Nomenclature,203 Fwd Spt Bn (2x1),0,1-Jan-00,, 
3ID-CFW,203-FSB,TypeIdentificationPG|TypeIdentification,UTC/NHTTT,0,1-Jan-00,, 
3ID-CFW,209-MICO,ClusterPG|ClusterIdentifier,209-MICO,0,1-Jan-00,, 
3ID-CFW,209-MICO,ItemIdentificationPG|AlternateItemIdentification,UIC/WBWFAA,0,1-Jan-00,, 
3ID-CFW,209-MICO,ItemIdentificationPG|ItemIdentification,209-MICO,0,1-Jan-00,, 
3ID-CFW,209-MICO,ItemIdentificationPG|Nomenclature,209 MI Co,0,1-Jan-00,, 
3ID-CFW,209-MICO,MilitaryOrgPG|Echelon,4,0,1-Jan-00,, 
3ID-CFW,209-MICO,MilitaryOrgPG|Hierarchy2525,1.X.3.1.2.2,0,1-Jan-00,, 
3ID-CFW,209-MICO,MilitaryOrgPG|HomeLocation,GeolocCode=HGUH,0,1-Jan-00,, 
3ID-CFW,209-MICO,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,209-MICO,MilitaryOrgPG|UIC,WBWFAA,0,1-Jan-00,, 
3ID-CFW,209-MICO,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,209-MICO,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,209-MICO,TypeIdentificationPG|AlternateTypeIdentification,SRC/,0,1-Jan-00,, 
3ID-CFW,209-MICO,TypeIdentificationPG|Nomenclature,209 MI Co,0,1-Jan-00,, 
3ID-CFW,209-MICO,TypeIdentificationPG|TypeIdentification,UTC/,0,1-Jan-00,, 
3ID-CFW,21-MED-CSHOSP,ClusterPG|ClusterIdentifier,21-MED-CSHOSP,0,1-Jan-00,, 
3ID-CFW,21-MED-CSHOSP,ItemIdentificationPG|AlternateItemIdentification,UIC/WBH7AA,0,1-Jan-00,, 
3ID-CFW,21-MED-CSHOSP,ItemIdentificationPG|ItemIdentification,21-MED-CSHOSP,0,1-Jan-00,, 
3ID-CFW,21-MED-CSHOSP,ItemIdentificationPG|Nomenclature,21 MD Combat Support HSP,0,1-Jan-00,, 
3ID-CFW,21-MED-CSHOSP,MilitaryOrgPG|Echelon,5,0,1-Jan-00,, 
3ID-CFW,21-MED-CSHOSP,MilitaryOrgPG|Hierarchy2525,1.X.3.1.3.2.3,0,1-Jan-00,, 
3ID-CFW,21-MED-CSHOSP,MilitaryOrgPG|HomeLocation,GeolocCode=HFTZ,0,1-Jan-00,, 
3ID-CFW,21-MED-CSHOSP,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,21-MED-CSHOSP,MilitaryOrgPG|SRC,08705L000100,0,1-Jan-00,, 
3ID-CFW,21-MED-CSHOSP,MilitaryOrgPG|UIC,WBH7AA,0,1-Jan-00,, 
3ID-CFW,21-MED-CSHOSP,MilitaryOrgPG|UTC,FC5ZZ,0,1-Jan-00,, 
3ID-CFW,21-MED-CSHOSP,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,21-MED-CSHOSP,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,21-MED-CSHOSP,TypeIdentificationPG|AlternateTypeIdentification,SRC/08705L000100,0,1-Jan-00,, 
3ID-CFW,21-MED-CSHOSP,TypeIdentificationPG|Nomenclature,21 MD Combat Support HSP,0,1-Jan-00,, 
3ID-CFW,21-MED-CSHOSP,TypeIdentificationPG|TypeIdentification,UTC/FC5ZZ,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,ClusterPG|ClusterIdentifier,226-QMCO-SPLY,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,ItemIdentificationPG|AlternateItemIdentification,UIC/WDMJAA,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,ItemIdentificationPG|ItemIdentification,226-QMCO-SPLY,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,ItemIdentificationPG|Nomenclature,226 QM Supply Co,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,MilitaryOrgPG|Echelon,4,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,MilitaryOrgPG|Hierarchy2525,1.X.3.1.3.3,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,MilitaryOrgPG|HomeLocation,GeolocCode=HKUZ,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,MilitaryOrgPG|SRC,42447L000200,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,MilitaryOrgPG|UIC,WDMJAA,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,MilitaryOrgPG|UTC,JUUTT,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,OrganizationPG|Roles,SubsistenceSupplyProvider,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,TypeIdentificationPG|AlternateTypeIdentification,SRC/42447L000200,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,TypeIdentificationPG|Nomenclature,226 QM Supply Co,0,1-Jan-00,, 
3ID-CFW,226-QMCO-SPLY,TypeIdentificationPG|TypeIdentification,UTC/JUUTT,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,ClusterPG|ClusterIdentifier,2-3-AVNBN,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,ItemIdentificationPG|AlternateItemIdentification,UIC/WDX9AA,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,ItemIdentificationPG|ItemIdentification,2-3-AVNBN,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,ItemIdentificationPG|Nomenclature,2/3 Avn Bn Gen Spt,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,MilitaryOrgPG|Echelon,5,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,MilitaryOrgPG|Hierarchy2525,1.X.3.1.1.4.2,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,MilitaryOrgPG|HomeLocation,GeolocCode=HKUZ,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,MilitaryOrgPG|SRC,01305A000100,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,MilitaryOrgPG|UIC,WDX9AA,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,MilitaryOrgPG|UTC,3ZR62,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,OrganizationPG|Roles,Combat,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,TypeIdentificationPG|AlternateTypeIdentification,SRC/01305A000100,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,TypeIdentificationPG|Nomenclature,2/3 Avn Bn Gen Spt,0,1-Jan-00,, 
3ID-CFW,2-3-AVNBN,TypeIdentificationPG|TypeIdentification,UTC/3ZR62,0,1-Jan-00,, 
3ID-CFW,2-3-INFBN,ClusterPG|ClusterIdentifier,2-3-INFBN,0,1-Jan-00,, 
3ID-CFW,2-3-INFBN,ItemIdentificationPG|AlternateItemIdentification,UIC/WJHHAA,0,1-Jan-00,, 
3ID-CFW,2-3-INFBN,ItemIdentificationPG|ItemIdentification,2-3-INFBN,0,1-Jan-00,, 
3ID-CFW,2-3-INFBN,ItemIdentificationPG|Nomenclature,2/3 Inf Bn,0,1-Jan-00,, 
3ID-CFW,2-3-INFBN,MilitaryOrgPG|Echelon,5,0,1-Jan-00,, 
3ID-CFW,2-3-INFBN,MilitaryOrgPG|Hierarchy2525,1.X.3.1.1.5.2,0,1-Jan-00,, 
3ID-CFW,2-3-INFBN,MilitaryOrgPG|HomeLocation,GeolocCode=HGUH,0,1-Jan-00,, 
3ID-CFW,2-3-INFBN,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,2-3-INFBN,MilitaryOrgPG|UIC,WJHHAA,0,1-Jan-00,, 
3ID-CFW,2-3-INFBN,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,2-3-INFBN,OrganizationPG|Roles,Combat,0,1-Jan-00,, 
3ID-CFW,2-3-INFBN,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,2-3-INFBN,TypeIdentificationPG|AlternateTypeIdentification,SRC/,0,1-Jan-00,, 
3ID-CFW,2-3-INFBN,TypeIdentificationPG|Nomenclature,2/3 Inf Bn,0,1-Jan-00,, 
3ID-CFW,2-3-INFBN,TypeIdentificationPG|TypeIdentification,UTC/,0,1-Jan-00,, 
3ID-CFW,24-CSB-HHD,ClusterPG|ClusterIdentifier,24-CSB-HHD,0,1-Jan-00,, 
3ID-CFW,24-CSB-HHD,ItemIdentificationPG|AlternateItemIdentification,UIC/WB0VAA,0,1-Jan-00,, 
3ID-CFW,24-CSB-HHD,ItemIdentificationPG|ItemIdentification,24-CSB-HHD,0,1-Jan-00,, 
3ID-CFW,24-CSB-HHD,ItemIdentificationPG|Nomenclature,HHD 24 Corps Spt Bn,0,1-Jan-00,, 
3ID-CFW,24-CSB-HHD,MilitaryOrgPG|Echelon,5,0,1-Jan-00,, 
3ID-CFW,24-CSB-HHD,MilitaryOrgPG|Hierarchy2525,1.X.3.1.3,0,1-Jan-00,, 
3ID-CFW,24-CSB-HHD,MilitaryOrgPG|HomeLocation,GeolocCode=HKUZ,0,1-Jan-00,, 
3ID-CFW,24-CSB-HHD,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,24-CSB-HHD,MilitaryOrgPG|SRC,63426L000100,0,1-Jan-00,, 
3ID-CFW,24-CSB-HHD,MilitaryOrgPG|UIC,WB0VAA,0,1-Jan-00,, 
3ID-CFW,24-CSB-HHD,MilitaryOrgPG|UTC,N21VV,0,1-Jan-00,, 
3ID-CFW,24-CSB-HHD,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,24-CSB-HHD,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,24-CSB-HHD,TypeIdentificationPG|AlternateTypeIdentification,SRC/63426L000100,0,1-Jan-00,, 
3ID-CFW,24-CSB-HHD,TypeIdentificationPG|Nomenclature,HHD 24 Corps Spt Bn,0,1-Jan-00,, 
3ID-CFW,24-CSB-HHD,TypeIdentificationPG|TypeIdentification,UTC/N21VV,0,1-Jan-00,, 
3ID-CFW,24-ODCO,ClusterPG|ClusterIdentifier,24-ODCO,0,1-Jan-00,, 
3ID-CFW,24-ODCO,ItemIdentificationPG|AlternateItemIdentification,UIC/WDHJAA,0,1-Jan-00,, 
3ID-CFW,24-ODCO,ItemIdentificationPG|ItemIdentification,24-ODCO,0,1-Jan-00,, 
3ID-CFW,24-ODCO,ItemIdentificationPG|Nomenclature,24 OD Co Ammo DS PLS,0,1-Jan-00,, 
3ID-CFW,24-ODCO,MilitaryOrgPG|Echelon,4,0,1-Jan-00,, 
3ID-CFW,24-ODCO,MilitaryOrgPG|Hierarchy2525,1.X.3.1.3.3.7,0,1-Jan-00,, 
3ID-CFW,24-ODCO,MilitaryOrgPG|HomeLocation,GeolocCode=HKUZ,0,1-Jan-00,, 
3ID-CFW,24-ODCO,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,24-ODCO,MilitaryOrgPG|SRC,09484L000100,0,1-Jan-00,, 
3ID-CFW,24-ODCO,MilitaryOrgPG|UIC,WDHJAA,0,1-Jan-00,, 
3ID-CFW,24-ODCO,MilitaryOrgPG|UTC,JD4ZZ,0,1-Jan-00,, 
3ID-CFW,24-ODCO,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,24-ODCO,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,24-ODCO,TypeIdentificationPG|AlternateTypeIdentification,SRC/09484L000100,0,1-Jan-00,, 
3ID-CFW,24-ODCO,TypeIdentificationPG|Nomenclature,24 OD Co Ammo DS PLS,0,1-Jan-00,, 
3ID-CFW,24-ODCO,TypeIdentificationPG|TypeIdentification,UTC/JD4ZZ,0,1-Jan-00,, 
3ID-CFW,24-SPTGP-HHC,ClusterPG|ClusterIdentifier,24-SPTGP-HHC,0,1-Jan-00,, 
3ID-CFW,24-SPTGP-HHC,ItemIdentificationPG|AlternateItemIdentification,UIC/WJEMAA,0,1-Jan-00,, 
3ID-CFW,24-SPTGP-HHC,ItemIdentificationPG|ItemIdentification,24-SPTGP-HHC,0,1-Jan-00,, 
3ID-CFW,24-SPTGP-HHC,ItemIdentificationPG|Nomenclature,HHC 24 Spt Group,0,1-Jan-00,, 
3ID-CFW,24-SPTGP-HHC,MilitaryOrgPG|Echelon,7,0,1-Jan-00,, 
3ID-CFW,24-SPTGP-HHC,MilitaryOrgPG|Hierarchy2525,1.X.3.1.3,0,1-Jan-00,, 
3ID-CFW,24-SPTGP-HHC,MilitaryOrgPG|HomeLocation,GeolocCode=HKUZ,0,1-Jan-00,, 
3ID-CFW,24-SPTGP-HHC,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,24-SPTGP-HHC,MilitaryOrgPG|SRC,63422L000100,0,1-Jan-00,, 
3ID-CFW,24-SPTGP-HHC,MilitaryOrgPG|UIC,WJEMAA,0,1-Jan-00,, 
3ID-CFW,24-SPTGP-HHC,MilitaryOrgPG|UTC,NBF22,0,1-Jan-00,, 
3ID-CFW,24-SPTGP-HHC,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,24-SPTGP-HHC,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,24-SPTGP-HHC,TypeIdentificationPG|AlternateTypeIdentification,SRC/63422L000100,0,1-Jan-00,, 
3ID-CFW,24-SPTGP-HHC,TypeIdentificationPG|Nomenclature,HHC 24 Spt Group,0,1-Jan-00,, 
3ID-CFW,24-SPTGP-HHC,TypeIdentificationPG|TypeIdentification,UTC/NBF22,0,1-Jan-00,, 
3ID-CFW,259-QMCO-FSVC,ClusterPG|ClusterIdentifier,259-QMCO-FSVC,0,1-Jan-00,, 
3ID-CFW,259-QMCO-FSVC,ItemIdentificationPG|AlternateItemIdentification,UIC/WEU6AA,0,1-Jan-00,, 
3ID-CFW,259-QMCO-FSVC,ItemIdentificationPG|ItemIdentification,259-QMCO-FSVC,0,1-Jan-00,, 
3ID-CFW,259-QMCO-FSVC,ItemIdentificationPG|Nomenclature,259 QM Fld Svc Co,0,1-Jan-00,, 
3ID-CFW,259-QMCO-FSVC,MilitaryOrgPG|Echelon,4,0,1-Jan-00,, 
3ID-CFW,259-QMCO-FSVC,MilitaryOrgPG|Hierarchy2525,1.X.3.1.3.1.13,0,1-Jan-00,, 
3ID-CFW,259-QMCO-FSVC,MilitaryOrgPG|HomeLocation,GeolocCode=HCTL,0,1-Jan-00,, 
3ID-CFW,259-QMCO-FSVC,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,259-QMCO-FSVC,MilitaryOrgPG|SRC,42414L000300,0,1-Jan-00,, 
3ID-CFW,259-QMCO-FSVC,MilitaryOrgPG|UIC,WEU6AA,0,1-Jan-00,, 
3ID-CFW,259-QMCO-FSVC,MilitaryOrgPG|UTC,JJTTT,0,1-Jan-00,, 
3ID-CFW,259-QMCO-FSVC,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,259-QMCO-FSVC,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,259-QMCO-FSVC,TypeIdentificationPG|AlternateTypeIdentification,SRC/42414L000300,0,1-Jan-00,, 
3ID-CFW,259-QMCO-FSVC,TypeIdentificationPG|Nomenclature,259 QM Fld Svc Co,0,1-Jan-00,, 
3ID-CFW,259-QMCO-FSVC,TypeIdentificationPG|TypeIdentification,UTC/JJTTT,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,ClusterPG|ClusterIdentifier,2-69-ARBN,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,ItemIdentificationPG|AlternateItemIdentification,UIC/WGM6AA,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,ItemIdentificationPG|ItemIdentification,2-69-ARBN,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,ItemIdentificationPG|Nomenclature,2/69 Ar Bn,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,MilitaryOrgPG|Echelon,5,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,MilitaryOrgPG|Hierarchy2525,1.X.3.1.1.2,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,MilitaryOrgPG|HomeLocation,GeolocCode=HCML,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,MilitaryOrgPG|SRC,17375L000100,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,MilitaryOrgPG|UIC,WGM6AA,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,MilitaryOrgPG|UTC,23J77,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,OrganizationPG|Roles,Combat,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,TypeIdentificationPG|AlternateTypeIdentification,SRC/17375L000100,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,TypeIdentificationPG|Nomenclature,2/69 Ar Bn,0,1-Jan-00,, 
3ID-CFW,2-69-ARBN,TypeIdentificationPG|TypeIdentification,UTC/23J77,0,1-Jan-00,, 
3ID-CFW,26-FSB,ClusterPG|ClusterIdentifier,26-FSB,0,1-Jan-00,, 
3ID-CFW,26-FSB,CSSCapabilityPG|Capabilities,MOS/27E Count=10units Duration=1days,0,1-Jan-00,, 
3ID-CFW,26-FSB,CSSCapabilityPG|Capabilities,MOS/35D Count=10units Duration=1days,0,1-Jan-00,, 
3ID-CFW,26-FSB,CSSCapabilityPG|Capabilities,MOS/35E Count=10units Duration=1days,0,1-Jan-00,, 
3ID-CFW,26-FSB,CSSCapabilityPG|Capabilities,MOS/35F Count=10units Duration=1days,0,1-Jan-00,, 
3ID-CFW,26-FSB,CSSCapabilityPG|Capabilities,MOS/45B Count=10units Duration=1days,0,1-Jan-00,, 
3ID-CFW,26-FSB,CSSCapabilityPG|Capabilities,MOS/45G Count=60units Duration=1days,0,1-Jan-00,, 
3ID-CFW,26-FSB,CSSCapabilityPG|Capabilities,MOS/45K Count=150units Duration=1days,0,1-Jan-00,, 
3ID-CFW,26-FSB,CSSCapabilityPG|Capabilities,MOS/52C Count=20units Duration=1days,0,1-Jan-00,, 
3ID-CFW,26-FSB,CSSCapabilityPG|Capabilities,MOS/52D Count=20units Duration=1days,0,1-Jan-00,, 
3ID-CFW,26-FSB,CSSCapabilityPG|Capabilities,MOS/63H Count=260units Duration=1days,0,1-Jan-00,, 
3ID-CFW,26-FSB,CSSCapabilityPG|Capabilities,MOS/63J Count=30units Duration=1days,0,1-Jan-00,, 
3ID-CFW,26-FSB,CSSCapabilityPG|Capabilities,MOS/63W Count=40units Duration=1days,0,1-Jan-00,, 
3ID-CFW,26-FSB,CSSCapabilityPG|Capabilities,MOS/QM Count=30units Duration=1days,0,1-Jan-00,, 
3ID-CFW,26-FSB,ItemIdentificationPG|AlternateItemIdentification,UIC/WJAUAA,0,1-Jan-00,, 
3ID-CFW,26-FSB,ItemIdentificationPG|ItemIdentification,26-FSB,0,1-Jan-00,, 
3ID-CFW,26-FSB,ItemIdentificationPG|Nomenclature,26 Fwd Spt Bn (2x1),0,1-Jan-00,, 
3ID-CFW,26-FSB,MaintenancePG|Level,DSMaintenance,0,1-Jan-00,, 
3ID-CFW,26-FSB,MilitaryOrgPG|Echelon,5,0,1-Jan-00,, 
3ID-CFW,26-FSB,MilitaryOrgPG|Hierarchy2525,1.X.3.1.3,0,1-Jan-00,, 
3ID-CFW,26-FSB,MilitaryOrgPG|HomeLocation,GeolocCode=HKUZ,0,1-Jan-00,, 
3ID-CFW,26-FSB,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,26-FSB,MilitaryOrgPG|SRC,63005L100100,0,1-Jan-00,, 
3ID-CFW,26-FSB,MilitaryOrgPG|UIC,WJAUAA,0,1-Jan-00,, 
3ID-CFW,26-FSB,MilitaryOrgPG|UTC,NZH33,0,1-Jan-00,, 
3ID-CFW,26-FSB,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,26-FSB,OrganizationPG|Roles,AmmunitionProvider,0,1-Jan-00,, 
3ID-CFW,26-FSB,OrganizationPG|Roles,FuelSupplyProvider,0,1-Jan-00,, 
3ID-CFW,26-FSB,OrganizationPG|Roles,PackagedPOLSupplyProvider,0,1-Jan-00,, 
3ID-CFW,26-FSB,OrganizationPG|Roles,SparePartsProvider,0,1-Jan-00,, 
3ID-CFW,26-FSB,OrganizationPG|Roles,SubsistenceSupplyProvider,0,1-Jan-00,, 
3ID-CFW,26-FSB,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,26-FSB,TypeIdentificationPG|AlternateTypeIdentification,SRC/63005L100100,0,1-Jan-00,, 
3ID-CFW,26-FSB,TypeIdentificationPG|Nomenclature,26 Fwd Spt Bn (2x1),0,1-Jan-00,, 
3ID-CFW,26-FSB,TypeIdentificationPG|TypeIdentification,UTC/NZH33,0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,ClusterPG|ClusterIdentifier,2-7-INFBN,0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,ItemIdentificationPG|AlternateItemIdentification,UIC/WAQGAA,0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,ItemIdentificationPG|ItemIdentification,2-7-INFBN,0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,ItemIdentificationPG|Nomenclature,2/7 Inf Bn (Mech),0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,MilitaryOrgPG|Echelon,5,0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,MilitaryOrgPG|Hierarchy2525,1.X.3.1.1.5.6,0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,MilitaryOrgPG|HomeLocation,GeolocCode=HKUZ,0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,MilitaryOrgPG|SRC,07245L200100,0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,MilitaryOrgPG|UIC,WAQGAA,0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,MilitaryOrgPG|UTC,0LG77,0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,OrganizationPG|Roles,Combat,0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,TypeIdentificationPG|AlternateTypeIdentification,SRC/07245L200100,0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,TypeIdentificationPG|Nomenclature,2/7 Inf Bn (Mech),0,1-Jan-00,, 
3ID-CFW,2-7-INFBN,TypeIdentificationPG|TypeIdentification,UTC/0LG77,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,ClusterPG|ClusterIdentifier,296-SPTBN,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,CSSCapabilityPG|Capabilities,MOS/27E Count=10units Duration=1days,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,CSSCapabilityPG|Capabilities,MOS/35D Count=10units Duration=1days,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,CSSCapabilityPG|Capabilities,MOS/35E Count=10units Duration=1days,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,CSSCapabilityPG|Capabilities,MOS/35F Count=10units Duration=1days,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,CSSCapabilityPG|Capabilities,MOS/45B Count=10units Duration=1days,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,CSSCapabilityPG|Capabilities,MOS/45G Count=60units Duration=1days,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,CSSCapabilityPG|Capabilities,MOS/45K Count=150units Duration=1days,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,CSSCapabilityPG|Capabilities,MOS/52C Count=20units Duration=1days,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,CSSCapabilityPG|Capabilities,MOS/52D Count=20units Duration=1days,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,CSSCapabilityPG|Capabilities,MOS/63H Count=260units Duration=1days,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,CSSCapabilityPG|Capabilities,MOS/63J Count=30units Duration=1days,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,CSSCapabilityPG|Capabilities,MOS/63W Count=40units Duration=1days,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,ItemIdentificationPG|AlternateItemIdentification,UIC/WE4QAA,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,ItemIdentificationPG|ItemIdentification,296-SPTBN,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,ItemIdentificationPG|Nomenclature,296 Spt Bn,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,MaintenancePG|Level,DSMaintenance,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,MilitaryOrgPG|Echelon,5,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,MilitaryOrgPG|Hierarchy2525,1.X.3.1.3,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,MilitaryOrgPG|HomeLocation,GeolocCode=HGUH,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,MilitaryOrgPG|IsReserve,FALSE,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,MilitaryOrgPG|UIC,WE4QAA,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,MilitaryOrgPG|UTC,NZH33,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,OrganizationPG|Agency,FORSCOM,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,OrganizationPG|Roles,AmmunitionProvider,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,OrganizationPG|Roles,FuelSupplyProvider,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,OrganizationPG|Roles,PackagedPOLSupplyProvider,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,OrganizationPG|Roles,SparePartsProvider,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,OrganizationPG|Roles,SubsistenceSupplyProvider,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,OrganizationPG|Service,Army,0,1-Jan-00,, 
3ID-CFW,296-SPTBN,TypeIdentificationPG|AlternateTypeIdentification,SRC/,0,1-Jan-00,, 
