CFW_ID,OPLAN_ID,ORG_GROUP_ID,START_CDAY,END_CDAY,ATTRIBUTE_NAME,ATTRIBUTE_VALUE,BLANK,SORT_SEQ
3ID-CFW,093FF,3-BDE-OG,60,91,OPTEMPO,Low, ,602
3ID-CFW,093FF,3-FSB,0,31,OPTEMPO,Low, ,603
3ID-CFW,093FF,10-ENGBN,0,31,OPTEMPO,Low, ,604
3ID-CFW,093FF,1-41-FABN,0,31,OPTEMPO,Low, ,605
3ID-CFW,093FF,4-64-ARBN,0,31,OPTEMPO,Low, ,606
3ID-CFW,093FF,12-FABTRY,0,16,OPTEMPO,Low, ,607
3ID-CFW,093FF,39-FABTRY,0,16,OPTEMPO,Low, ,608
3ID-CFW,093FF,DIVARTY-3ID-HHB,0,16,OPTEMPO,Low, ,609
3ID-CFW,093FF,603-DASB,0,31,OPTEMPO,Low, ,610
3ID-CFW,093FF,2-3-AVNBN,0,31,OPTEMPO,Low, ,611
3ID-CFW,093FF,1-3-AVNBN,0,31,OPTEMPO,Low, ,612
3ID-CFW,093FF,5-20-INFBN,0,6,OPTEMPO,Low, ,613
3ID-CFW,093FF,1-23-INFBN,0,6,OPTEMPO,Low, ,614
3ID-CFW,093FF,571-MEDDET-AMBL,0,31,OPTEMPO,Low, ,615
3ID-CFW,093FF,147-MEDLOGBN,0,31,OPTEMPO,Low, ,616
3ID-CFW,093FF,61-ASMEDBN-MEDCO,0,31,OPTEMPO,Low, ,617
3ID-CFW,093FF,36-MEDEVACBN-GAMBCO,0,31,OPTEMPO,Low, ,618
3ID-CFW,093FF,ENGBDE-3ID-HHD,0,31,OPTEMPO,Low, ,619
3ID-CFW,093FF,324-SCBN-TRITAC,0,11,OPTEMPO,Low, ,620
3ID-CFW,093FF,123-SIGBN,0,31,OPTEMPO,Low, ,621
3ID-CFW,093FF,3-7-CAVSQDN,0,21,OPTEMPO,Low, ,622
3ID-CFW,093FF,103-MIBN,0,21,OPTEMPO,Low, ,623
3ID-CFW,093FF,1-3-ADABN,0,16,OPTEMPO,Low, ,624
3ID-CFW,093FF,209-MICO,0,7,OPTEMPO,Low, ,625
3ID-CFW,093FF,334-SIGCO,0,7,OPTEMPO,Low, ,626
3ID-CFW,093FF,3-69-ARBN,0,31,OPTEMPO,Low, ,627
3ID-CFW,093FF,2-7-INFBN,0,31,OPTEMPO,Low, ,628
3ID-CFW,093FF,2-BDE-3ID-HHC,0,31,OPTEMPO,Low, ,629
3ID-CFW,093FF,1-BDE-3ID-HHC,0,16,OPTEMPO,Low, ,630
3ID-CFW,093FF,3-15-INFBN,0,16,OPTEMPO,Low, ,631
3ID-CFW,093FF,1-9-FABN,0,16,OPTEMPO,Low, ,632
3ID-CFW,093FF,1-64-ARBN,0,16,OPTEMPO,Low, ,633
3ID-CFW,093FF,3-7-INFBN,0,16,OPTEMPO,Low, ,634
3ID-CFW,093FF,24-CSB-HHD,0,21,OPTEMPO,Low, ,635
3ID-CFW,093FF,406-TCDET-TPT,0,11,OPTEMPO,Low, ,636
3ID-CFW,093FF,418-TKCO-POL,0,11,OPTEMPO,Low, ,637
3ID-CFW,093FF,96-TCCO-HET,0,11,OPTEMPO,Low, ,638
3ID-CFW,093FF,180-TCBN-HHD,0,11,OPTEMPO,Low, ,639
3ID-CFW,093FF,89-TKCO-CGO,0,11,OPTEMPO,Low, ,640
3ID-CFW,093FF,396-TCCO-PLS,0,11,OPTEMPO,Low, ,641
3ID-CFW,093FF,119-TCCO-CGO,0,11,OPTEMPO,Low, ,642
3ID-CFW,093FF,226-QMCO-SPLY,0,26,OPTEMPO,Low, ,643
3ID-CFW,093FF,602-MAINTCO,0,26,OPTEMPO,Low, ,644
3ID-CFW,093FF,157-QMCO-FSVC,0,26,OPTEMPO,Low, ,645
3ID-CFW,093FF,553-CSB-HHD,0,26,OPTEMPO,Low, ,646
3ID-CFW,093FF,110-QMCO-POLSPLY,0,21,OPTEMPO,Low, ,647
3ID-CFW,093FF,343-QMCO-SPLY,0,21,OPTEMPO,Low, ,648
3ID-CFW,093FF,632-MAINTCO,0,21,OPTEMPO,Low, ,649
3ID-CFW,093FF,259-QMCO-FSVC,0,21,OPTEMPO,Low, ,650
3ID-CFW,093FF,92-ENGBN-CBTHVY,0,11,OPTEMPO,Low, ,651
3ID-CFW,093FF,21-MED-CSHOSP,0,31,OPTEMPO,Low, ,652
3ID-CFW,093FF,24-ODCO,0,26,OPTEMPO,Low, ,653
3ID-CFW,093FF,18-QMPLT,0,26,OPTEMPO,Low, ,654
3ID-CFW,093FF,512-QMCO-WTRSPLY,0,26,OPTEMPO,Low, ,655
3ID-CFW,093FF,186-WTRPURDET,0,26,OPTEMPO,Low, ,656
3ID-CFW,093FF,202-WTRPURDET,0,26,OPTEMPO,Low, ,657
3ID-CFW,093FF,416-TKCO-POL,0,11,OPTEMPO,Low, ,658
3ID-CFW,093FF,10-TCBN-HHC,0,11,OPTEMPO,Low, ,659
3ID-CFW,093FF,24-SPTGP-HHC,0,11,OPTEMPO,Low, ,660
3ID-CFW,093FF,11-ENGBN,0,16,OPTEMPO,Low, ,661
3ID-CFW,093FF,26-FSB,0,16,OPTEMPO,Low, ,662
3ID-CFW,093FF,3-DISCOM-HHC,16,36,OPTEMPO,High, ,663
3ID-CFW,093FF,24-SPTGP-HHC,11,36,OPTEMPO,High, ,664
3ID-CFW,093FF,703-MSB,16,36,OPTEMPO,High, ,665
3ID-CFW,093FF,553-CSB-OG,26,36,OPTEMPO,High, ,666
3ID-CFW,093FF,24-CSB-OG,21,36,OPTEMPO,High, ,667
3ID-CFW,093FF,3-DISCOM-HHC,36,46,OPTEMPO,Medium, ,668
3ID-CFW,093FF,553-CSB-OG,36,46,OPTEMPO,Medium, ,669
3ID-CFW,093FF,21-MED-OG,36,46,OPTEMPO,Medium, ,670
3ID-CFW,093FF,92-ENGBN-CBTHVY,21,36,OPTEMPO,Medium, ,671
3ID-CFW,093FF,92-ENGBN-CBTHVY,36,46,OPTEMPO,Medium, ,672
3ID-CFW,093FF,92-ENGBN-CBTHVY,11,21,OPTEMPO,Medium, ,673
3ID-CFW,093FF,703-MSB,36,46,OPTEMPO,Medium, ,674
3ID-CFW,093FF,24-CSB-OG,36,46,OPTEMPO,Medium, ,675
3ID-CFW,093FF,24-SPTGP-HHC,36,46,OPTEMPO,Medium, ,676
3ID-CFW,093FF,21-MED-OG,31,36,OPTEMPO,Medium, ,677
3ID-CFW,093FF,10-TCBN-OG,11,21,OPTEMPO,Medium, ,678
3ID-CFW,093FF,180-TCBN-OG,21,36,OPTEMPO,Medium, ,679
3ID-CFW,093FF,180-TCBN-OG,36,46,OPTEMPO,Medium, ,680
3ID-CFW,093FF,180-TCBN-OG,11,21,OPTEMPO,Medium, ,681
3ID-CFW,093FF,10-TCBN-OG,36,46,OPTEMPO,Medium, ,682
3ID-CFW,093FF,10-TCBN-OG,21,36,OPTEMPO,Medium, ,683
3ID-CFW,093FF,3-BDE-2ID-HHC,106,135,OPTEMPO,Low, ,684
3ID-CFW,093FF,334-SIGCO,106,135,OPTEMPO,Low, ,685
3ID-CFW,093FF,703-MSB,181,225,OPTEMPO,Low, ,686
3ID-CFW,093FF,3-DISCOM-HHC,181,225,OPTEMPO,Low, ,687
3ID-CFW,093FF,3ID-HHC,181,225,OPTEMPO,Low, ,688
3ID-CFW,093FF,126-MEDTM-FSURG,106,135,OPTEMPO,Low, ,689
3ID-CFW,093FF,296-SPTBN,106,135,OPTEMPO,Low, ,690
3ID-CFW,093FF,18-ENGCO,106,135,OPTEMPO,Low, ,691
3ID-CFW,093FF,1-37-FABN,106,135,OPTEMPO,Low, ,692
3ID-CFW,093FF,52-INF-CCO,106,135,OPTEMPO,Low, ,693
3ID-CFW,093FF,1-14-CAVSQDN,106,135,OPTEMPO,Low, ,694
3ID-CFW,093FF,2-3-INFBN,106,135,OPTEMPO,Low, ,695
3ID-CFW,093FF,92-ENGBN-CBTHVY,181,225,OPTEMPO,Low, ,696
3ID-CFW,093FF,21-MED-OG,181,225,OPTEMPO,Low, ,697
3ID-CFW,093FF,2-BDE-3ID-HHC,181,225,OPTEMPO,Low, ,698
3ID-CFW,093FF,26-FSB,181,225,OPTEMPO,Low, ,699
3ID-CFW,093FF,11-ENGBN,181,225,OPTEMPO,Low, ,700
3ID-CFW,093FF,1-9-FABN,181,225,OPTEMPO,Low, ,701
3ID-CFW,093FF,1-64-ARBN,181,225,OPTEMPO,Low, ,702
3ID-CFW,093FF,3-7-INFBN,181,225,OPTEMPO,Low, ,703
3ID-CFW,093FF,3-15-INFBN,181,225,OPTEMPO,Low, ,704
3ID-CFW,093FF,1-BDE-3ID-HHC,181,225,OPTEMPO,Low, ,705
3ID-CFW,093FF,553-CSB-OG,181,225,OPTEMPO,Low, ,706
3ID-CFW,093FF,24-CSB-OG,181,225,OPTEMPO,Low, ,707
3ID-CFW,093FF,180-TCBN-OG,181,225,OPTEMPO,Low, ,708
3ID-CFW,093FF,10-TCBN-OG,181,225,OPTEMPO,Low, ,709
3ID-CFW,093FF,24-SPTGP-HHC,181,225,OPTEMPO,Low, ,710
3ID-CFW,093FF,3-BDE-OG,181,225,OPTEMPO,Low, ,711
3ID-CFW,093FF,3-FSB,181,225,OPTEMPO,Low, ,712
3ID-CFW,093FF,10-ENGBN,181,225,OPTEMPO,Low, ,713
3ID-CFW,093FF,1-41-FABN,181,225,OPTEMPO,Low, ,714
3ID-CFW,093FF,4-64-ARBN,181,225,OPTEMPO,Low, ,715
3ID-CFW,093FF,3-69-ARBN,181,225,OPTEMPO,Low, ,716
3ID-CFW,093FF,2-7-INFBN,181,225,OPTEMPO,Low, ,717
3ID-CFW,093FF,12-FABTRY,181,225,OPTEMPO,Low, ,718
3ID-CFW,093FF,39-FABTRY,181,225,OPTEMPO,Low, ,719
3ID-CFW,093FF,DIVARTY-3ID-HHB,181,225,OPTEMPO,Low, ,720
3ID-CFW,093FF,603-DASB,181,225,OPTEMPO,Low, ,721
3ID-CFW,093FF,2-3-AVNBN,181,225,OPTEMPO,Low, ,722
3ID-CFW,093FF,1-3-AVNBN,181,225,OPTEMPO,Low, ,723
3ID-CFW,093FF,3-AVNBDE-HHC,181,225,OPTEMPO,Low, ,724
3ID-CFW,093FF,3-MPCO,181,225,OPTEMPO,Low, ,725
3ID-CFW,093FF,ENGBDE-3ID-HHD,181,225,OPTEMPO,Low, ,726
3ID-CFW,093FF,324-SCBN-TRITAC,181,225,OPTEMPO,Low, ,727
3ID-CFW,093FF,123-SIGBN,181,225,OPTEMPO,Low, ,728
3ID-CFW,093FF,3-7-CAVSQDN,181,225,OPTEMPO,Low, ,729
3ID-CFW,093FF,103-MIBN,181,225,OPTEMPO,Low, ,730
3ID-CFW,093FF,1-3-ADABN,181,225,OPTEMPO,Low, ,731
3ID-CFW,093FF,5-20-INFBN,106,135,OPTEMPO,Low, ,732
3ID-CFW,093FF,1-23-INFBN,106,135,OPTEMPO,Low, ,733
3ID-CFW,093FF,209-MICO,106,135,OPTEMPO,Low, ,734
3ID-CFW,093FF,3-BDE-2ID-HHC,21,46,OPTEMPO,High, ,735
3ID-CFW,093FF,334-SIGCO,21,46,OPTEMPO,High, ,736
3ID-CFW,093FF,209-MICO,21,46,OPTEMPO,High, ,737
3ID-CFW,093FF,5-20-INFBN,21,46,OPTEMPO,High, ,738
3ID-CFW,093FF,2-3-INFBN,21,46,OPTEMPO,High, ,739
3ID-CFW,093FF,3-FSB,31,36,OPTEMPO,High, ,740
3ID-CFW,093FF,10-ENGBN,31,36,OPTEMPO,High, ,741
3ID-CFW,093FF,1-41-FABN,31,36,OPTEMPO,High, ,742
3ID-CFW,093FF,4-64-ARBN,31,36,OPTEMPO,High, ,743
3ID-CFW,093FF,3-69-ARBN,31,36,OPTEMPO,High, ,744
3ID-CFW,093FF,2-7-INFBN,31,36,OPTEMPO,High, ,745
3ID-CFW,093FF,2-BDE-3ID-HHC,31,36,OPTEMPO,High, ,746
3ID-CFW,093FF,26-FSB,16,36,OPTEMPO,High, ,747
3ID-CFW,093FF,11-ENGBN,16,36,OPTEMPO,High, ,748
3ID-CFW,093FF,1-9-FABN,16,36,OPTEMPO,High, ,749
3ID-CFW,093FF,1-64-ARBN,16,36,OPTEMPO,High, ,750
3ID-CFW,093FF,3-7-INFBN,16,36,OPTEMPO,High, ,751
3ID-CFW,093FF,3-15-INFBN,16,36,OPTEMPO,High, ,752
3ID-CFW,093FF,39-FABTRY,21,36,OPTEMPO,High, ,753
3ID-CFW,093FF,3-AVNBDE-HHC,31,36,OPTEMPO,High, ,754
3ID-CFW,093FF,3-MPCO,21,36,OPTEMPO,High, ,755
3ID-CFW,093FF,3ID-HHC,21,36,OPTEMPO,High, ,756
3ID-CFW,093FF,126-MEDTM-FSURG,21,46,OPTEMPO,High, ,757
3ID-CFW,093FF,296-SPTBN,21,46,OPTEMPO,High, ,758
3ID-CFW,093FF,18-ENGCO,21,46,OPTEMPO,High, ,759
3ID-CFW,093FF,1-37-FABN,21,46,OPTEMPO,High, ,760
3ID-CFW,093FF,52-INF-CCO,21,46,OPTEMPO,High, ,761
3ID-CFW,093FF,1-BDE-3ID-HHC,16,36,OPTEMPO,High, ,762
3ID-CFW,093FF,ENGBDE-3ID-HHD,31,36,OPTEMPO,High, ,763
3ID-CFW,093FF,324-SCBN-TRITAC,11,36,OPTEMPO,High, ,764
3ID-CFW,093FF,123-SIGBN,31,36,OPTEMPO,High, ,765
3ID-CFW,093FF,3-7-CAVSQDN,21,36,OPTEMPO,High, ,766
3ID-CFW,093FF,103-MIBN,21,36,OPTEMPO,High, ,767
3ID-CFW,093FF,1-3-ADABN,21,36,OPTEMPO,High, ,768
3ID-CFW,093FF,12-FABTRY,21,36,OPTEMPO,High, ,769
3ID-CFW,093FF,DIVARTY-3ID-HHB,21,36,OPTEMPO,High, ,770
3ID-CFW,093FF,603-DASB,31,36,OPTEMPO,High, ,771
3ID-CFW,093FF,2-3-AVNBN,31,36,OPTEMPO,High, ,772
3ID-CFW,093FF,1-3-AVNBN,31,36,OPTEMPO,High, ,773
3ID-CFW,093FF,1-14-CAVSQDN,21,46,OPTEMPO,High, ,774
3ID-CFW,093FF,1-23-INFBN,21,46,OPTEMPO,High, ,775
3ID-CFW,093FF,3ID-HHC,36,46,OPTEMPO,Medium, ,776
3ID-CFW,093FF,3-MPCO,36,46,OPTEMPO,Medium, ,777
3ID-CFW,093FF,324-SCBN-TRITAC,36,46,OPTEMPO,Medium, ,778
3ID-CFW,093FF,123-SIGBN,36,46,OPTEMPO,Medium, ,779
3ID-CFW,093FF,3-7-CAVSQDN,36,46,OPTEMPO,Medium, ,780
3ID-CFW,093FF,103-MIBN,36,46,OPTEMPO,Medium, ,781
3ID-CFW,093FF,1-3-ADABN,36,46,OPTEMPO,Medium, ,782
3ID-CFW,093FF,12-FABTRY,36,46,OPTEMPO,Medium, ,783
3ID-CFW,093FF,39-FABTRY,36,46,OPTEMPO,Medium, ,784
3ID-CFW,093FF,DIVARTY-3ID-HHB,36,46,OPTEMPO,Medium, ,785
3ID-CFW,093FF,2-7-INFBN,36,46,OPTEMPO,Medium, ,786
3ID-CFW,093FF,2-BDE-3ID-HHC,36,46,OPTEMPO,Medium, ,787
3ID-CFW,093FF,26-FSB,36,46,OPTEMPO,Medium, ,788
3ID-CFW,093FF,11-ENGBN,36,46,OPTEMPO,Medium, ,789
3ID-CFW,093FF,1-9-FABN,36,46,OPTEMPO,Medium, ,790
3ID-CFW,093FF,1-64-ARBN,36,46,OPTEMPO,Medium, ,791
3ID-CFW,093FF,3-7-INFBN,36,46,OPTEMPO,Medium, ,792
3ID-CFW,093FF,3-15-INFBN,36,46,OPTEMPO,Medium, ,793
3ID-CFW,093FF,1-BDE-3ID-HHC,36,46,OPTEMPO,Medium, ,794
3ID-CFW,093FF,ENGBDE-3ID-HHD,36,46,OPTEMPO,Medium, ,795
3ID-CFW,093FF,3-FSB,36,46,OPTEMPO,Medium, ,796
3ID-CFW,093FF,10-ENGBN,36,46,OPTEMPO,Medium, ,797
3ID-CFW,093FF,1-41-FABN,36,46,OPTEMPO,Medium, ,798
3ID-CFW,093FF,4-64-ARBN,36,46,OPTEMPO,Medium, ,799
3ID-CFW,093FF,3-69-ARBN,36,46,OPTEMPO,Medium, ,800
3ID-CFW,093FF,603-DASB,36,46,OPTEMPO,Medium, ,801
3ID-CFW,093FF,2-3-AVNBN,36,46,OPTEMPO,Medium, ,802
3ID-CFW,093FF,1-3-AVNBN,36,46,OPTEMPO,Medium, ,803
3ID-CFW,093FF,3-AVNBDE-HHC,36,46,OPTEMPO,Medium, ,804
3ID-CFW,093FF,3-BDE-2ID-HHC,46,106,OPTEMPO,Low, ,805
3ID-CFW,093FF,334-SIGCO,46,106,OPTEMPO,Low, ,806
3ID-CFW,093FF,18-ENGCO,46,106,OPTEMPO,Low, ,807
3ID-CFW,093FF,1-37-FABN,46,106,OPTEMPO,Low, ,808
3ID-CFW,093FF,39-FABTRY,46,181,OPTEMPO,Low, ,809
3ID-CFW,093FF,DIVARTY-3ID-HHB,46,181,OPTEMPO,Low, ,810
3ID-CFW,093FF,603-DASB,46,181,OPTEMPO,Low, ,811
3ID-CFW,093FF,2-3-AVNBN,46,181,OPTEMPO,Low, ,812
3ID-CFW,093FF,1-3-AVNBN,46,181,OPTEMPO,Low, ,813
3ID-CFW,093FF,3-AVNBDE-HHC,46,181,OPTEMPO,Low, ,814
3ID-CFW,093FF,703-MSB,46,181,OPTEMPO,Low, ,815
3ID-CFW,093FF,3-DISCOM-HHC,46,181,OPTEMPO,Low, ,816
3ID-CFW,093FF,3-MPCO,46,181,OPTEMPO,Low, ,817
3ID-CFW,093FF,3ID-HHC,46,181,OPTEMPO,Low, ,818
3ID-CFW,093FF,126-MEDTM-FSURG,46,106,OPTEMPO,Low, ,819
3ID-CFW,093FF,2-7-INFBN,46,181,OPTEMPO,Low, ,820
3ID-CFW,093FF,2-BDE-3ID-HHC,46,181,OPTEMPO,Low, ,821
3ID-CFW,093FF,26-FSB,46,181,OPTEMPO,Low, ,822
3ID-CFW,093FF,11-ENGBN,46,181,OPTEMPO,Low, ,823
3ID-CFW,093FF,1-9-FABN,46,181,OPTEMPO,Low, ,824
3ID-CFW,093FF,1-64-ARBN,46,181,OPTEMPO,Low, ,825
3ID-CFW,093FF,3-7-INFBN,46,181,OPTEMPO,Low, ,826
3ID-CFW,093FF,3-15-INFBN,46,181,OPTEMPO,Low, ,827
3ID-CFW,093FF,92-ENGBN-CBTHVY,46,181,OPTEMPO,Low, ,828
3ID-CFW,093FF,21-MED-OG,46,181,OPTEMPO,Low, ,829
3ID-CFW,093FF,553-CSB-OG,46,181,OPTEMPO,Low, ,830
3ID-CFW,093FF,24-CSB-OG,46,181,OPTEMPO,Low, ,831
3ID-CFW,093FF,180-TCBN-OG,46,181,OPTEMPO,Low, ,832
3ID-CFW,093FF,10-TCBN-OG,46,181,OPTEMPO,Low, ,833
3ID-CFW,093FF,24-SPTGP-HHC,46,181,OPTEMPO,Low, ,834
3ID-CFW,093FF,3-BDE-OG,91,181,OPTEMPO,Low, ,835
3ID-CFW,093FF,3-FSB,46,181,OPTEMPO,Low, ,836
3ID-CFW,093FF,10-ENGBN,46,181,OPTEMPO,Low, ,837
3ID-CFW,093FF,1-41-FABN,46,181,OPTEMPO,Low, ,838
3ID-CFW,093FF,4-64-ARBN,46,181,OPTEMPO,Low, ,839
3ID-CFW,093FF,3-69-ARBN,46,181,OPTEMPO,Low, ,840
3ID-CFW,093FF,1-BDE-3ID-HHC,46,181,OPTEMPO,Low, ,841
3ID-CFW,093FF,ENGBDE-3ID-HHD,46,181,OPTEMPO,Low, ,842
3ID-CFW,093FF,324-SCBN-TRITAC,46,181,OPTEMPO,Low, ,843
3ID-CFW,093FF,123-SIGBN,46,181,OPTEMPO,Low, ,844
3ID-CFW,093FF,3-7-CAVSQDN,46,181,OPTEMPO,Low, ,845
3ID-CFW,093FF,103-MIBN,46,181,OPTEMPO,Low, ,846
3ID-CFW,093FF,1-3-ADABN,46,181,OPTEMPO,Low, ,847
3ID-CFW,093FF,12-FABTRY,46,181,OPTEMPO,Low, ,848
3ID-CFW,093FF,296-SPTBN,46,106,OPTEMPO,Low, ,849
3ID-CFW,093FF,52-INF-CCO,46,106,OPTEMPO,Low, ,850
3ID-CFW,093FF,1-14-CAVSQDN,46,106,OPTEMPO,Low, ,851
3ID-CFW,093FF,2-3-INFBN,46,106,OPTEMPO,Low, ,852
3ID-CFW,093FF,5-20-INFBN,46,106,OPTEMPO,Low, ,853
3ID-CFW,093FF,1-23-INFBN,46,106,OPTEMPO,Low, ,854
3ID-CFW,093FF,209-MICO,46,106,OPTEMPO,Low, ,855
