ASSEMBLY_ID,OPLAN_ID,COMPONENT_ID,START_CDAY,END_CDAY,ATTRIBUTE_NAME,ATTRIBUTE_VALUE,BLANK
3ID-135-CMT,093FF,2-BDE-3ID-HHC,46,181,LOCATION,LOC-3ID-2BDE, 
3ID-135-CMT,093FF,2-BDE-3ID-HHC,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,2-BDE-3ID-HHC,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,2-BDE-3ID-HHC,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,2-BDE-3ID-HHC,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-15-INFBN,0,16,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,3-15-INFBN,0,16,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-15-INFBN,0,16,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-15-INFBN,16,36,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3-15-INFBN,16,36,LOCATION,LOC-3ID-1BDE, 
3ID-135-CMT,093FF,3-15-INFBN,16,36,OPTEMPO,High, 
3ID-135-CMT,093FF,3-15-INFBN,36,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3-15-INFBN,36,46,LOCATION,LOC-3ID-1BDE, 
3ID-135-CMT,093FF,3-15-INFBN,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,3-15-INFBN,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,3-15-INFBN,46,181,LOCATION,LOC-3ID-1BDE, 
3ID-135-CMT,093FF,3-15-INFBN,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-15-INFBN,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,3-15-INFBN,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-15-INFBN,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,317-ENGBN,60,91,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,317-ENGBN,60,91,LOCATION,FGQS, 
3ID-135-CMT,093FF,317-ENGBN,60,91,OPTEMPO,Low, 
3ID-135-CMT,093FF,317-ENGBN,91,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,317-ENGBN,91,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,317-ENGBN,91,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,317-ENGBN,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,317-ENGBN,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,317-ENGBN,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,324-SCBN-TRITAC,0,11,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,324-SCBN-TRITAC,0,11,LOCATION,FGQS, 
3ID-135-CMT,093FF,324-SCBN-TRITAC,0,11,OPTEMPO,Low, 
3ID-135-CMT,093FF,324-SCBN-TRITAC,11,36,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,324-SCBN-TRITAC,11,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,324-SCBN-TRITAC,11,36,OPTEMPO,High, 
3ID-135-CMT,093FF,324-SCBN-TRITAC,36,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,324-SCBN-TRITAC,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,324-SCBN-TRITAC,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,324-SCBN-TRITAC,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,324-SCBN-TRITAC,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,324-SCBN-TRITAC,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,324-SCBN-TRITAC,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,324-SCBN-TRITAC,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,324-SCBN-TRITAC,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,334-SIGCO,0,7,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,334-SIGCO,0,7,LOCATION,FGQS, 
3ID-135-CMT,093FF,334-SIGCO,0,7,OPTEMPO,Low, 
3ID-135-CMT,093FF,334-SIGCO,7,21,ACTIVITY_TYPE,Employment-Defensive, 
3ID-135-CMT,093FF,334-SIGCO,7,21,LOCATION,LOC-3ID-IBCT, 
3ID-135-CMT,093FF,334-SIGCO,7,21,OPTEMPO,Medium, 
3ID-135-CMT,093FF,334-SIGCO,21,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,334-SIGCO,21,46,LOCATION,LOC-3ID-IBCT, 
3ID-135-CMT,093FF,334-SIGCO,21,46,OPTEMPO,High, 
3ID-135-CMT,093FF,334-SIGCO,46,106,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,334-SIGCO,46,106,LOCATION,LOC-3ID-IBCT, 
3ID-135-CMT,093FF,334-SIGCO,46,106,OPTEMPO,Low, 
3ID-135-CMT,093FF,334-SIGCO,106,135,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,334-SIGCO,106,135,LOCATION,FGQS, 
3ID-135-CMT,093FF,334-SIGCO,106,135,OPTEMPO,Low, 
3ID-135-CMT,093FF,343-QMCO-SPLY,0,21,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,343-QMCO-SPLY,0,21,LOCATION,LOC-24-CSB, 
3ID-135-CMT,093FF,343-QMCO-SPLY,0,21,OPTEMPO,Low, 
3ID-135-CMT,093FF,343-QMCO-SPLY,21,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,343-QMCO-SPLY,21,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,343-QMCO-SPLY,21,36,OPTEMPO,High, 
3ID-135-CMT,093FF,343-QMCO-SPLY,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,343-QMCO-SPLY,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,343-QMCO-SPLY,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,343-QMCO-SPLY,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,343-QMCO-SPLY,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,343-QMCO-SPLY,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,343-QMCO-SPLY,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,343-QMCO-SPLY,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,343-QMCO-SPLY,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-69-ARBN,0,31,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,3-69-ARBN,0,31,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-69-ARBN,0,31,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-69-ARBN,31,36,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3-69-ARBN,31,36,LOCATION,LOC-3ID-2BDE, 
3ID-135-CMT,093FF,3-69-ARBN,31,36,OPTEMPO,High, 
3ID-135-CMT,093FF,3-69-ARBN,36,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3-69-ARBN,36,46,LOCATION,LOC-3ID-2BDE, 
3ID-135-CMT,093FF,3-69-ARBN,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,3-69-ARBN,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,3-69-ARBN,46,181,LOCATION,LOC-3ID-2BDE, 
3ID-135-CMT,093FF,3-69-ARBN,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-69-ARBN,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,3-69-ARBN,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-69-ARBN,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,36-MEDEVACBN-GAMBCO,0,31,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,36-MEDEVACBN-GAMBCO,0,31,LOCATION,FGQS, 
3ID-135-CMT,093FF,36-MEDEVACBN-GAMBCO,0,31,OPTEMPO,Low, 
3ID-135-CMT,093FF,36-MEDEVACBN-GAMBCO,31,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,36-MEDEVACBN-GAMBCO,31,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,36-MEDEVACBN-GAMBCO,31,36,OPTEMPO,Medium, 
3ID-135-CMT,093FF,36-MEDEVACBN-GAMBCO,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,36-MEDEVACBN-GAMBCO,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,36-MEDEVACBN-GAMBCO,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,36-MEDEVACBN-GAMBCO,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,36-MEDEVACBN-GAMBCO,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,36-MEDEVACBN-GAMBCO,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,36-MEDEVACBN-GAMBCO,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,36-MEDEVACBN-GAMBCO,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,36-MEDEVACBN-GAMBCO,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-7-CAVSQDN,0,21,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,3-7-CAVSQDN,0,21,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-7-CAVSQDN,0,21,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-7-CAVSQDN,21,36,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3-7-CAVSQDN,21,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-7-CAVSQDN,21,36,OPTEMPO,High, 
3ID-135-CMT,093FF,3-7-CAVSQDN,36,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3-7-CAVSQDN,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-7-CAVSQDN,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,3-7-CAVSQDN,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,3-7-CAVSQDN,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-7-CAVSQDN,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-7-CAVSQDN,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,3-7-CAVSQDN,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-7-CAVSQDN,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-7-INFBN,0,16,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,3-7-INFBN,0,16,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-7-INFBN,0,16,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-7-INFBN,16,36,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3-7-INFBN,16,36,LOCATION,LOC-3ID-1BDE, 
3ID-135-CMT,093FF,3-7-INFBN,16,36,OPTEMPO,High, 
3ID-135-CMT,093FF,3-7-INFBN,36,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3-7-INFBN,36,46,LOCATION,LOC-3ID-1BDE, 
3ID-135-CMT,093FF,3-7-INFBN,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,3-7-INFBN,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,3-7-INFBN,46,181,LOCATION,LOC-3ID-1BDE, 
3ID-135-CMT,093FF,3-7-INFBN,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-7-INFBN,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,3-7-INFBN,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-7-INFBN,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,396-TCCO-PLS,0,11,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,396-TCCO-PLS,0,11,LOCATION,LQCN, 
3ID-135-CMT,093FF,396-TCCO-PLS,0,11,OPTEMPO,Low, 
3ID-135-CMT,093FF,396-TCCO-PLS,11,21,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,396-TCCO-PLS,11,21,LOCATION,LQCN, 
3ID-135-CMT,093FF,396-TCCO-PLS,11,21,OPTEMPO,Medium, 
3ID-135-CMT,093FF,396-TCCO-PLS,21,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,396-TCCO-PLS,21,36,LOCATION,LQCN, 
3ID-135-CMT,093FF,396-TCCO-PLS,21,36,OPTEMPO,Medium, 
3ID-135-CMT,093FF,396-TCCO-PLS,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,396-TCCO-PLS,36,46,LOCATION,LQCN, 
3ID-135-CMT,093FF,396-TCCO-PLS,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,396-TCCO-PLS,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,396-TCCO-PLS,46,181,LOCATION,LQCN, 
3ID-135-CMT,093FF,396-TCCO-PLS,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,396-TCCO-PLS,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,396-TCCO-PLS,181,225,LOCATION,LQCN, 
3ID-135-CMT,093FF,396-TCCO-PLS,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,39-FABTRY,0,16,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,39-FABTRY,0,16,LOCATION,FGQS, 
3ID-135-CMT,093FF,39-FABTRY,0,16,OPTEMPO,Low, 
3ID-135-CMT,093FF,39-FABTRY,16,21,ACTIVITY_TYPE,Employment-Defensive, 
3ID-135-CMT,093FF,39-FABTRY,16,21,LOCATION,FGQS, 
3ID-135-CMT,093FF,39-FABTRY,16,21,OPTEMPO,Medium, 
3ID-135-CMT,093FF,39-FABTRY,21,36,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,39-FABTRY,21,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,39-FABTRY,21,36,OPTEMPO,High, 
3ID-135-CMT,093FF,39-FABTRY,36,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,39-FABTRY,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,39-FABTRY,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,39-FABTRY,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,39-FABTRY,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,39-FABTRY,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,39-FABTRY,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,39-FABTRY,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,39-FABTRY,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-AVNBDE-HHC,0,31,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,3-AVNBDE-HHC,0,31,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-AVNBDE-HHC,0,31,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-AVNBDE-HHC,31,36,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3-AVNBDE-HHC,31,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-AVNBDE-HHC,31,36,OPTEMPO,High, 
3ID-135-CMT,093FF,3-AVNBDE-HHC,36,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3-AVNBDE-HHC,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-AVNBDE-HHC,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,3-AVNBDE-HHC,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,3-AVNBDE-HHC,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-AVNBDE-HHC,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-AVNBDE-HHC,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,3-AVNBDE-HHC,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-AVNBDE-HHC,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-BDE-2ID-HHC,0,6,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,3-BDE-2ID-HHC,0,6,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-BDE-2ID-HHC,0,6,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-BDE-2ID-HHC,6,21,ACTIVITY_TYPE,Employment-Defensive, 
3ID-135-CMT,093FF,3-BDE-2ID-HHC,6,21,LOCATION,LOC-3ID-IBCT, 
3ID-135-CMT,093FF,3-BDE-2ID-HHC,6,21,OPTEMPO,Medium, 
3ID-135-CMT,093FF,3-BDE-2ID-HHC,21,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3-BDE-2ID-HHC,21,46,LOCATION,LOC-3ID-IBCT, 
3ID-135-CMT,093FF,3-BDE-2ID-HHC,21,46,OPTEMPO,High, 
3ID-135-CMT,093FF,3-BDE-2ID-HHC,46,106,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,3-BDE-2ID-HHC,46,106,LOCATION,LOC-3ID-IBCT, 
3ID-135-CMT,093FF,3-BDE-2ID-HHC,46,106,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-BDE-2ID-HHC,106,135,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,3-BDE-2ID-HHC,106,135,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-BDE-2ID-HHC,106,135,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-BDE-3ID-HHC,60,91,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,3-BDE-3ID-HHC,60,91,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-BDE-3ID-HHC,60,91,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-BDE-3ID-HHC,91,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,3-BDE-3ID-HHC,91,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-BDE-3ID-HHC,91,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-BDE-3ID-HHC,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,3-BDE-3ID-HHC,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-BDE-3ID-HHC,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-DISCOM-HHC,0,16,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,3-DISCOM-HHC,0,16,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-DISCOM-HHC,0,16,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-DISCOM-HHC,16,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,3-DISCOM-HHC,16,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-DISCOM-HHC,16,36,OPTEMPO,High, 
3ID-135-CMT,093FF,3-DISCOM-HHC,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,3-DISCOM-HHC,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-DISCOM-HHC,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,3-DISCOM-HHC,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,3-DISCOM-HHC,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-DISCOM-HHC,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-DISCOM-HHC,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,3-DISCOM-HHC,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-DISCOM-HHC,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-FSB,0,31,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,3-FSB,0,31,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-FSB,0,31,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-FSB,31,36,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3-FSB,31,36,LOCATION,LOC-3ID-2BDE, 
3ID-135-CMT,093FF,3-FSB,31,36,OPTEMPO,High, 
3ID-135-CMT,093FF,3-FSB,36,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3-FSB,36,46,LOCATION,LOC-3ID-2BDE, 
3ID-135-CMT,093FF,3-FSB,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,3-FSB,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,3-FSB,46,181,LOCATION,LOC-3ID-2BDE, 
3ID-135-CMT,093FF,3-FSB,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-FSB,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,3-FSB,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-FSB,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,3ID-HHC,0,16,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,3ID-HHC,0,16,LOCATION,FGQS, 
3ID-135-CMT,093FF,3ID-HHC,0,16,OPTEMPO,Low, 
3ID-135-CMT,093FF,3ID-HHC,16,21,ACTIVITY_TYPE,Employment-Defensive, 
3ID-135-CMT,093FF,3ID-HHC,16,21,LOCATION,FGQS, 
3ID-135-CMT,093FF,3ID-HHC,16,21,OPTEMPO,Medium, 
3ID-135-CMT,093FF,3ID-HHC,21,36,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3ID-HHC,21,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,3ID-HHC,21,36,OPTEMPO,High, 
3ID-135-CMT,093FF,3ID-HHC,36,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3ID-HHC,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,3ID-HHC,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,3ID-HHC,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,3ID-HHC,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,3ID-HHC,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,3ID-HHC,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,3ID-HHC,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,3ID-HHC,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-MPCO,0,16,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,3-MPCO,0,16,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-MPCO,0,16,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-MPCO,16,21,ACTIVITY_TYPE,Employment-Defensive, 
3ID-135-CMT,093FF,3-MPCO,16,21,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-MPCO,16,21,OPTEMPO,Medium, 
3ID-135-CMT,093FF,3-MPCO,21,36,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3-MPCO,21,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-MPCO,21,36,OPTEMPO,High, 
3ID-135-CMT,093FF,3-MPCO,36,46,ACTIVITY_TYPE,Employment-Offensive, 
3ID-135-CMT,093FF,3-MPCO,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-MPCO,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,3-MPCO,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,3-MPCO,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-MPCO,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,3-MPCO,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,3-MPCO,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,3-MPCO,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,406-TCDET-TPT,0,11,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,406-TCDET-TPT,0,11,LOCATION,FGQS, 
3ID-135-CMT,093FF,406-TCDET-TPT,0,11,OPTEMPO,Low, 
3ID-135-CMT,093FF,406-TCDET-TPT,11,21,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,406-TCDET-TPT,11,21,LOCATION,FGQS, 
3ID-135-CMT,093FF,406-TCDET-TPT,11,21,OPTEMPO,Medium, 
3ID-135-CMT,093FF,406-TCDET-TPT,21,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,406-TCDET-TPT,21,36,LOCATION,FGQS, 
3ID-135-CMT,093FF,406-TCDET-TPT,21,36,OPTEMPO,Medium, 
3ID-135-CMT,093FF,406-TCDET-TPT,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,406-TCDET-TPT,36,46,LOCATION,FGQS, 
3ID-135-CMT,093FF,406-TCDET-TPT,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,406-TCDET-TPT,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,406-TCDET-TPT,46,181,LOCATION,FGQS, 
3ID-135-CMT,093FF,406-TCDET-TPT,46,181,OPTEMPO,Low, 
3ID-135-CMT,093FF,406-TCDET-TPT,181,225,ACTIVITY_TYPE,Redeployment, 
3ID-135-CMT,093FF,406-TCDET-TPT,181,225,LOCATION,FGQS, 
3ID-135-CMT,093FF,406-TCDET-TPT,181,225,OPTEMPO,Low, 
3ID-135-CMT,093FF,416-TKCO-POL,0,11,ACTIVITY_TYPE,Deployment, 
3ID-135-CMT,093FF,416-TKCO-POL,0,11,LOCATION,LQCN, 
3ID-135-CMT,093FF,416-TKCO-POL,0,11,OPTEMPO,Low, 
3ID-135-CMT,093FF,416-TKCO-POL,11,21,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,416-TKCO-POL,11,21,LOCATION,LQCN, 
3ID-135-CMT,093FF,416-TKCO-POL,11,21,OPTEMPO,Medium, 
3ID-135-CMT,093FF,416-TKCO-POL,21,36,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,416-TKCO-POL,21,36,LOCATION,LQCN, 
3ID-135-CMT,093FF,416-TKCO-POL,21,36,OPTEMPO,Medium, 
3ID-135-CMT,093FF,416-TKCO-POL,36,46,ACTIVITY_TYPE,Employment-CSS, 
3ID-135-CMT,093FF,416-TKCO-POL,36,46,LOCATION,LQCN, 
3ID-135-CMT,093FF,416-TKCO-POL,36,46,OPTEMPO,Medium, 
3ID-135-CMT,093FF,416-TKCO-POL,46,181,ACTIVITY_TYPE,Stand-Down, 
3ID-135-CMT,093FF,416-TKCO-POL,46,181,LOCATION,LQCN, 
3ID-135-CMT,093FF,416-TKCO-POL,46,181,OPTEMPO,Low, 
